Time[s],Voltage[V],Current[A],abs(Power) [W],Energy [Wh],newVoc,newCurrent,loadV
initial,,,,,441,,
1438.2,275.1717529,-8.903320313,2449.942257,0.068053952,391.0855994,6.308992824,388.3254151
1438.3,274.8972931,-11.1010437,3051.646864,0.084767968,391.0834611,7.872387891,387.6392914
1438.4,274.6690674,-12.39083862,3403.380089,0.094538336,391.0810763,8.78890574,387.2359301
1438.5,274.6273193,-12.61856079,3465.401524,0.096261153,391.0786481,8.950763129,387.1626892
1438.6,274.5514221,-13.10140991,3597.010723,0.099916965,391.0761276,9.294364958,387.009843
1438.7,274.128006,-16.25778198,4456.713357,0.123797593,391.0730048,11.54523254,386.0219655
1438.8,273.1151276,-22.71366882,6203.446558,0.17231796,391.068658,16.15476892,384.0009466
1438.9,272.3843842,-27.87484741,7592.673146,0.210907587,391.0633377,19.85655818,382.3760935
1439,272.2868652,-27.85673523,7585.023111,0.210695086,391.0580228,19.83636911,382.3796113
1439.1,271.7449188,-31.62440491,8593.771344,0.238715871,391.0520011,22.54466385,381.1887106
1439.2,270.4983063,-39.96882629,10811.49982,0.300319439,391.0444254,28.5603503,378.5492721
1439.3,269.7912292,-44.5912323,12030.32338,0.334175649,391.0359956,31.90407437,377.0779631
1439.4,269.5604858,-45.39564514,12236.87216,0.339913116,391.0274211,32.47404959,376.8200244
1439.5,269.3452759,-46.54252625,12536.00957,0.348222488,391.018637,33.30063097,376.4496109
1439.6,268.9902496,-48.83126831,13135.13505,0.364864863,391.0094331,34.96043969,375.7142407
1439.7,269.1362915,-47.25935364,12719.20718,0.35331131,391.0005206,33.80887352,376.2091384
1439.8,270.1588745,-39.9427948,10790.90049,0.299747236,390.9929593,28.50808771,378.5206709
1439.9,273.7467346,-14.90188599,4079.342628,0.113315073,390.9901009,10.55809919,386.3709325
1440,277.0922699,7.800933838,2161.578464,0.060043846,390.9885862,5.563124982,388.5547191
1440.1,277.1773224,7.771011353,2153.948119,0.059831892,390.987077,5.543385544,388.5618458
1440.2,277.2201233,7.593078613,2104.954189,0.05847095,390.985602,5.416542092,388.6158648
1440.3,277.2660828,7.584915161,2103.039715,0.05841777,390.9841284,5.411606148,388.6165507
1440.4,277.3051758,7.514724731,2083.872063,0.057885335,390.9826682,5.362004084,388.6367914
1440.5,277.2039185,6.653274536,1844.313772,0.051230938,390.9813759,4.742304937,388.9066174
1440.6,276.4699707,1.321670532,365.4022133,0.010150061,390.9811198,0.935557049,390.5718136
1440.7,275.6186676,-4.957107544,1366.271376,0.037951983,390.9801625,3.508249721,389.4453032
1440.8,274.6218262,-11.71684265,3217.700726,0.089380576,390.9779078,8.307097678,387.3435525
1440.9,274.7423401,-10.70823669,2942.006008,0.081722389,390.9758463,7.589226919,387.6555595
1441,274.2759552,-14.10264587,3868.016668,0.107444907,390.9731359,10.00532496,386.5958063
1441.1,273.7673187,-17.36399841,4753.695288,0.132047091,390.969805,12.32881698,385.5759475
1441.2,273.3144531,-20.25630188,5536.340071,0.153787224,390.9659256,14.39246964,384.6692201
1441.3,272.487442,-25.55281067,6962.820016,0.193411667,390.9610467,18.17932639,383.0075914
1441.4,272.4416046,-25.80627441,7030.70281,0.1952973,390.9561202,18.36060056,382.9233575
1441.5,271.5381165,-32.39479065,8796.420436,0.244345012,390.9499565,23.09711607,380.8449682
1441.6,270.8510742,-36.49012756,9883.390249,0.274538618,390.9430311,26.03971322,379.5506566
1441.7,270.6795197,-37.20143127,10069.66555,0.279712932,390.9359752,26.54649245,379.3218847
1441.8,270.4532471,-38.83753967,10503.73871,0.29177052,390.9286151,27.72919575,378.797092
1441.9,269.7937622,-43.30786133,11684.19084,0.324560857,390.9204279,30.96177994,377.3746492
1442,269.6036835,-43.58970642,11751.94541,0.326442928,390.9121932,31.14875346,377.2846135
1442.1,269.3643494,-45.53678894,12265.98753,0.340721876,390.9035983,32.56547324,376.6562037
1442.2,269.2076569,-45.88330078,12352.13589,0.343114886,390.894943,32.80403586,376.5431773
1442.3,268.9298859,-47.82894897,12862.63379,0.357295383,390.8859301,34.21676803,375.916094
1442.4,268.7091827,-48.99702454,13165.95042,0.365720845,390.8767045,35.058861,375.5384529
1442.5,268.6768036,-49.03985596,13175.87175,0.365996437,390.8674721,35.08730525,375.516776
1442.6,268.2763367,-51.48744202,13812.86233,0.38369062,390.8577933,36.86071846,374.731229
1442.7,268.1108856,-52.78094482,14151.14586,0.393087385,390.8478774,37.80618719,374.3076705
1442.8,267.9870758,-53.23968506,14267.54752,0.396320764,390.83788,38.13273879,374.1548068
1442.9,268.2764587,-50.64985657,13588.16416,0.377449004,390.8283587,36.2375764,374.974419
1443,271.5689697,-27.25137329,7400.627368,0.205572982,390.823173,19.35537275,382.3551974
1443.1,276.8415985,8.509307861,2355.730391,0.065436955,390.8215223,6.068867461,388.1663928
1443.2,276.9290619,8.409484863,2328.830754,0.064689743,390.8198905,5.99912185,388.1952747
1443.3,276.9929657,8.292434692,2296.946078,0.063804058,390.818281,5.916459533,388.2298299
1443.4,277.0385284,8.206359863,2273.47786,0.063152163,390.8166879,5.855632889,388.2548485
1443.5,277.0709534,7.95942688,2205.325994,0.061259055,390.8151426,5.678991264,388.3305839
1443.6,277.0996246,7.950500488,2203.080701,0.061196686,390.8135989,5.673194858,388.3315762
1443.7,277.1329956,7.873168945,2181.914895,0.060608747,390.81207,5.618365454,388.3540351
1443.8,277.1464691,7.666442871,2124.727572,0.05902021,390.8105812,5.470217828,388.4173609
1443.9,277.1690674,7.602020264,2107.044867,0.058529024,390.8091048,5.424433697,388.435915
1444,277.2010498,7.600448608,2106.852333,0.058523676,390.8076285,5.423955728,388.4346479
1444.1,277.2262421,7.595001221,2105.533647,0.058487046,390.8061531,5.420560716,388.4346578
1444.2,277.2459412,7.553894043,2094.286463,0.058174624,390.8046856,5.391449156,388.4459266
1444.3,277.2709656,7.555343628,2094.877423,0.05819104,390.8032177,5.393000301,388.4437801
1444.4,277.2143555,6.943618774,1924.870803,0.053468633,390.801869,4.952901642,388.6349745
1444.5,276.9634552,5.09803772,1411.970142,0.039221393,390.8008796,3.62775,389.2137389
1444.6,276.7095337,3.259231567,901.8604472,0.025051679,390.8002476,2.31372043,389.7879949
1444.7,275.4933319,-5.071578979,1397.186191,0.038810728,390.7992686,3.589626889,389.2288068
1444.8,275.0527496,-8.404144287,2311.582994,0.064210639,390.7976489,5.954734513,388.1924525
1444.9,274.5265656,-11.65061951,3198.40456,0.088844571,390.7954077,8.260740592,387.1813337
1445,274.2798767,-13.36590576,3665.998984,0.101833305,390.7928389,9.481571702,386.6446513
1445.1,274.2491913,-13.57772827,3723.680998,0.103435583,390.7902297,9.632467498,386.5760252
1445.2,273.2904358,-19.78393555,5406.760367,0.150187788,390.7864411,14.05680194,384.6365903
1445.3,272.239975,-27.12953186,7385.743075,0.20515953,390.7812659,19.31773005,382.329759
1445.4,270.5642242,-38.47927856,10411.11615,0.289197671,390.7739707,27.4882507,378.747861
1445.5,270.0702362,-41.36323547,11170.97877,0.310304966,390.7661431,29.5660737,377.8309858
1445.6,270.0374146,-41.33354187,11161.60278,0.310044522,390.758322,29.54101264,377.834129
1445.7,270.0384216,-40.89974976,11044.50387,0.306791774,390.750583,29.22085713,377.9664581
1445.8,270.9031372,-34.55784607,9361.828915,0.260050803,390.7440231,24.63868734,379.9645974
1445.9,271.9237213,-27.08856201,7366.022587,0.204611739,390.7388617,19.26717252,382.3094737
1446,272.6394196,-22.31539917,6084.057477,0.169001597,390.7345985,15.85218629,383.799267
1446.1,275.2430573,-4.414016724,1214.927458,0.033747985,390.7337472,3.120249911,389.3686379
1446.2,276.9558868,6.977401733,1932.432485,0.05367868,390.7323931,4.973362305,388.5565471
1446.3,277.1212158,7.750671387,2147.875478,0.059663208,390.7308881,5.531328898,388.3109317
1446.4,277.1809082,7.787567139,2158.564932,0.059960137,390.7293756,5.559052269,388.2972902
1446.5,277.2342072,7.9193573,2195.516742,0.060986576,390.7278371,5.654848739,388.2538408
1446.6,277.2662506,7.830749512,2171.202557,0.060311182,390.7263158,5.591849227,388.2798817
1446.7,277.2936249,7.788635254,2159.738902,0.059992747,390.7248024,5.562160637,388.2913571
1446.8,277.3274536,7.819290161,2168.503829,0.060236217,390.7232829,5.584898643,388.2798898
1446.9,277.3469849,7.799316406,2163.116889,0.06008658,390.7217672,5.570959031,388.2844726
1447,277.3608398,7.73765564,2146.122667,0.059614519,390.7202634,5.526938848,388.3022277
1447.1,277.3752594,7.561462402,2097.362595,0.058260072,390.7187938,5.400618168,388.3560233
1447.2,277.3764954,7.516586304,2084.924366,0.057914566,390.7173328,5.368415707,388.368651
1447.3,277.3978119,7.576156616,2101.609268,0.058378035,390.7158602,5.41166137,388.3482584
1447.4,277.4034119,7.417419434,2057.617458,0.057156041,390.7144184,5.297721743,388.3966652
1447.5,277.4087982,7.320602417,2030.799519,0.056411098,390.7129954,5.228284151,388.4256211
1447.6,277.4128418,7.245559692,2010.011305,0.055833647,390.711587,5.174470111,388.4477563
1447.7,277.4164276,7.166061401,1987.983154,0.055221754,390.710194,5.117451685,388.4713089
1447.8,277.4237213,7.150405884,1983.692209,0.055102561,390.708804,5.106360453,388.4747713
1447.9,277.4451599,7.176681519,1991.135552,0.055309321,390.7074088,5.125650641,388.4649366
1448,276.6382904,1.37008667,379.0184341,0.01052829,390.7071432,0.971139258,390.2822698
1448.1,275.4647217,-6.859634399,1889.587281,0.052488536,390.7058192,4.862822018,388.5783345
1448.2,274.3909607,-14.18525696,3892.306284,0.108119619,390.7030918,10.07599858,386.2948424
1448.3,273.9691162,-16.65324402,4562.474546,0.126735404,390.6998948,11.83452859,385.5222885
1448.4,273.274292,-21.22135925,5799.251925,0.161090331,390.6958312,15.09867345,384.0901616
1448.5,271.9374542,-30.83102417,8384.110224,0.232891951,390.6899564,22.0018339,381.0641541
1448.6,271.0930023,-36.12934875,9794.413626,0.272067045,390.6830933,25.81631976,379.3884535
1448.7,270.4700317,-39.65112305,10724.44051,0.297901125,390.6755786,28.35113825,378.2719556
1448.8,270.6858063,-37.7277832,10212.37542,0.283677095,390.6684227,26.95440978,378.8758684
1448.9,269.7330627,-43.8583374,11830.04367,0.328612324,390.6601333,31.38533278,376.9290502
1449,269.9328461,-42.63795471,11509.38447,0.319705124,390.6520686,30.50406841,377.3065386
1449.1,269.5929718,-44.24641418,11928.52229,0.331347841,390.6437101,31.65799694,376.7933365
1449.2,269.5918427,-44.01527405,11866.15884,0.329615523,390.6353954,31.4869264,376.8598651
1449.3,269.0027008,-48.1038208,12940.05771,0.359446048,390.6263282,34.45612185,375.5517749
1449.4,269.2381134,-46.02067566,12390.51989,0.344181108,390.617646,32.93524929,376.2084745
1449.5,269.8488007,-41.6990509,11252.43887,0.312567747,390.6097613,29.80215477,377.5713186
1449.6,272.073349,-26.10273743,7101.85919,0.197273866,390.604785,18.5678576,382.4813473
1449.7,275.0310364,-5.889953613,1619.920046,0.044997779,390.6036499,4.166667506,388.7807329
1449.8,277.0394745,7.812820435,2164.459667,0.06012388,390.6021332,5.57616806,388.1625597
1449.9,277.1203156,7.900878906,2189.494056,0.060819279,390.600599,5.641097784,388.1326188
1450,277.1588135,7.776107788,2155.216808,0.059867134,390.5990889,5.552250102,388.1699794
1450.1,277.1225586,7.224075317,2001.954235,0.05560984,390.5976861,5.155127691,388.3423177
1450.2,276.8448486,4.978118896,1378.166572,0.038282405,390.5967204,3.54241745,389.0469127
1450.3,275.966568,-1.201507568,331.5759201,0.009210442,390.596488,0.849705014,390.2247421
1450.4,274.5923157,-10.88298035,2988.382775,0.083010633,390.594394,7.717572827,387.2179559
1450.5,272.8835754,-22.66621399,6185.237515,0.171812153,390.59006,16.12693804,383.5345246
1450.6,272.5751343,-24.8586731,6775.856157,0.188218227,390.5853121,17.69882833,382.8420747
1450.7,272.769577,-22.71755981,6196.659182,0.172129422,390.58097,16.15766739,383.5119905
1450.8,272.4197235,-25.30607605,6893.874241,0.191496507,390.5761394,18.01401668,382.6950071
1450.9,271.6063995,-30.73396301,8347.541037,0.23187614,390.5702902,21.91044971,380.9844685
1451,270.6103363,-37.33010864,10101.91325,0.280608702,390.5632117,26.66123519,378.8989213
1451.1,268.9846344,-48.90211487,13153.91749,0.365386597,390.5539946,35.05686286,375.2166171
1451.2,267.7763977,-56.04896545,15008.59006,0.41690528,390.543478,40.24435005,372.9365748
1451.3,267.3435669,-58.95504761,15761.25271,0.437812575,390.5324339,42.36943666,371.9958054
1451.4,267.0579987,-60.05815125,16039.00967,0.445528047,390.5211952,43.15740215,371.6398318
1451.5,266.6988373,-62.20645142,16590.38826,0.460844118,390.5095702,44.72497211,370.9423949
1451.6,266.4442444,-63.68070984,16967.35861,0.471315517,390.497681,45.80080567,370.4598285
1451.7,266.2777252,-64.00039673,17041.88005,0.473385557,390.4857396,46.01509307,370.3541364
1451.8,265.9670258,-66.06428528,17570.92146,0.488081152,390.4734275,47.53021813,369.678957
1451.9,265.9512024,-65.35897827,17382.29886,0.482841635,390.4612475,46.99157762,369.9024323
1452,266.5824127,-60.49703979,16127.44683,0.447984634,390.4499469,43.41695656,371.4550284
1452.1,270.5814972,-33.19709778,8982.520419,0.249514456,390.4436527,23.63169512,380.1047861
1452.2,276.4546509,7.203735352,1991.506142,0.055319615,390.4422573,5.130132155,388.1978244
1452.3,276.7980042,8.822036743,2441.922163,0.067831171,390.4405462,6.298729887,387.6848518
1452.4,276.8624115,8.621490479,2386.966645,0.066304629,390.4388736,6.156011909,387.7456184
1452.5,276.9176788,8.542602539,2365.597666,0.065711046,390.437216,6.100545375,387.7682274
1452.6,276.9513397,8.367660522,2317.434792,0.064373189,390.4355922,5.975522192,387.8213012
1452.7,276.9889221,8.27935791,2293.290423,0.063702512,390.4339852,5.912872372,387.8471036
1452.8,277.0215759,8.191177368,2269.132863,0.063031468,390.4323952,5.85019645,387.8729343
1452.9,277.0461578,7.961532593,2205.712015,0.061269778,390.4308497,5.685654539,387.9433758
1453,277.0619202,7.851806641,2175.436625,0.060428795,390.4293253,5.607139341,387.9762019
1453.1,277.0803833,7.767883301,2152.328082,0.059786891,390.4278172,5.547224366,388.0009065
1453.2,277.1006775,7.748336792,2147.069374,0.059640816,390.4263127,5.53360752,388.0053594
1453.3,277.1126404,7.613525391,2109.804124,0.05860567,390.4248343,5.4369928,388.04615
1453.4,277.118576,7.484725952,2074.156598,0.057615461,390.4233809,5.344591896,388.085122
1453.5,277.1325531,7.430984497,2059.367706,0.057204658,390.4219379,5.306275077,388.1004426
1453.6,277.1481476,7.350952148,2037.302771,0.056591744,390.4205104,5.24910241,388.1240281
1453.7,277.1732788,7.340698242,2034.645401,0.056517928,390.4190847,5.242234378,388.1256071
1453.8,277.0193939,6.107727051,1691.958846,0.046998857,390.4178991,4.354965162,388.5126018
1453.9,276.2156067,0.362442017,100.1121415,0.002780893,390.4178289,0.256496803,390.3056116
1454,275.0423126,-7.95463562,2187.861377,0.060773927,390.4162959,5.639559429,387.9489886
1454.1,274.4116669,-11.64689636,3196.044245,0.088779007,390.4140564,8.262802074,386.7990805
1454.2,274.3656616,-12.34620667,3387.37516,0.094093754,390.4116828,8.762459907,386.5781066
1454.3,275.2299194,-5.944366455,1636.067501,0.045446319,390.4105364,4.210500188,388.5684426
1454.4,275.1698914,-6.418823242,1766.266894,0.049062969,390.4092988,4.547313683,388.419849
1454.5,275.1262512,-6.695205688,1842.026842,0.051167412,390.4080081,4.743423762,388.3327602
1454.6,275.5227356,-4.084686279,1125.423938,0.031261776,390.4072195,2.892065387,389.1419409
1454.7,275.5139771,-4.335083008,1194.37596,0.03317711,390.4063825,3.069875579,389.063312
1454.8,275.558136,-3.665222168,1009.981789,0.02805505,390.4056748,2.594549637,389.2705594
1454.9,275.4625244,-4.587097168,1263.573366,0.03509926,390.4047894,3.2483974,388.9836156
1455,275.5045013,-4.310958862,1187.688572,0.032991349,390.4039572,3.052647036,389.0684241
1455.1,275.3697357,-5.366012573,1477.637464,0.041045485,390.4029218,3.801095029,388.7399428
1455.2,275.421402,-5.060348511,1393.728281,0.038714674,390.4019452,3.584380673,388.8337787
1455.3,275.315033,-5.878326416,1618.391631,0.044955323,390.4008112,4.164900876,388.5786671
1455.4,275.408844,-4.993347168,1375.211971,0.038200333,390.3998476,3.536589463,388.8525897
1455.5,275.4566345,-5.124481201,1411.572345,0.039210343,390.3988585,3.63048908,388.8105195
1455.6,275.9684753,-1.250579834,345.1206101,0.009586684,390.3986166,0.884898608,390.0114735
1455.7,277.2114258,7.344650269,2036.020973,0.056556138,390.39719,5.246097302,388.1020224
1455.8,277.2812805,7.486175537,2075.776339,0.057660454,390.3957355,5.349174255,388.0554717
1455.9,277.3056793,7.406082153,2053.748643,0.057048573,390.3942964,5.29208899,388.0790075
1456,277.3273926,7.407531738,2054.311462,0.057064207,390.3928569,5.293567721,388.076921
1456.1,277.3427124,7.315795898,2028.982678,0.05636063,390.3914352,5.227932605,388.1042147
1456.2,277.3594818,7.405014038,2053.850856,0.057051413,390.389996,5.292412953,388.0745654
1456.3,277.3794098,7.395584106,2051.382754,0.056982854,390.3885586,5.286034657,388.0759184
1456.4,277.3943787,7.311187744,2028.082382,0.056335622,390.3871375,5.22565734,388.1009124
1456.5,277.3483276,6.905776978,1915.305696,0.053202936,390.3857954,4.933463403,388.2274052
1456.6,277.2344971,5.996078491,1662.319805,0.04617555,390.3846306,4.278675476,388.5127101
1456.7,277.1624603,5.503204346,1525.281656,0.042368935,390.3835619,3.924395623,388.6666388
1456.8,277.0519867,4.617156982,1279.192515,0.035533125,390.3826655,3.288887984,388.943777
1456.9,276.7992401,2.78453064,770.7559651,0.021409888,390.3821254,1.978750886,389.5164219
1457,276.2546997,-1.089385986,300.9479985,0.008359667,390.3819146,0.771573791,390.044351
1457.1,275.6780853,-4.907028198,1352.760138,0.037576671,390.3809667,3.478793489,388.8589945
1457.2,275.5809631,-5.281173706,1455.390936,0.040427526,390.3799469,3.743847812,388.7420134
1457.3,275.0360413,-9.245254517,2542.778203,0.070632728,390.3781651,6.561883955,387.5073409
1457.4,274.9664154,-9.763031006,2684.505639,0.074569601,390.3762841,6.930543528,387.3441713
1457.5,274.8479156,-10.46977234,2877.595105,0.079933197,390.3742677,7.433299123,387.1221993
1457.6,274.6144257,-11.83598328,3250.33175,0.090286993,390.3719902,8.405422783,386.6946177
1457.7,274.4642334,-12.82797241,3520.819614,0.097800545,390.3695231,9.112254991,386.3829115
1457.8,274.4321899,-13.25354004,3637.198017,0.101033278,390.3669745,9.416763613,386.2471404
1457.9,274.5760956,-12.04367065,3306.904065,0.091858446,390.3646573,8.553313263,386.6225827
1458,274.4779816,-12.67800903,3479.83433,0.096662065,390.3622189,9.00525997,386.4224177
1458.1,274.5623016,-11.77082825,3231.825696,0.089772936,390.3599544,8.357371536,386.7036043
1458.2,274.9334259,-9.02545166,2481.398345,0.068927732,390.3582156,6.402666008,387.5570492
1458.3,274.9514313,-9.111846924,2505.315353,0.069592093,390.3564601,6.464861417,387.5280833
1458.4,274.9417267,-9.236434937,2539.48137,0.070541149,390.3546807,6.553712881,387.4874313
1458.5,274.8668213,-9.738372803,2676.755577,0.074354322,390.3528051,6.910800111,387.32933
1458.6,274.8154297,-10.0193634,2753.475659,0.076485435,390.3508757,7.110514089,387.2400258
1458.7,274.2444763,-13.94493103,3824.320308,0.10623112,390.3481959,9.907211603,386.0137909
1458.8,273.0908203,-21.80632019,5955.105869,0.165419607,390.3440231,15.52623055,383.5512973
1458.9,270.9358521,-36.6663208,9934.220868,0.27595058,390.3370621,26.2209779,378.8653843
1459,270.9753418,-35.83724976,9711.011002,0.269750306,390.3302575,25.61434103,379.1239833
1459.1,271.6890411,-30.45542908,8274.406323,0.22984462,390.3244596,21.72795377,380.8184798
1459.2,271.7091217,-30.3571167,8248.305516,0.229119598,390.3186799,21.65800328,380.8433035
1459.3,271.687973,-30.44781494,8272.305124,0.229786253,390.3128834,21.7229722,380.8090831
1459.4,271.8952637,-28.75340271,7817.914011,0.217164278,390.3074053,20.50126642,381.3381013
1459.5,271.9806671,-27.93951416,7599.0077,0.211083547,390.3020806,19.91408127,381.5896701
1459.6,272.9802551,-20.61558533,5627.647742,0.156323548,390.2981373,14.65974203,383.8845002
1459.7,275.7934265,-1.518127441,418.6895689,0.011630266,390.2978439,1.074036805,389.8279528
1459.8,277.2046967,7.91696167,2194.618958,0.060961638,390.2963061,5.658851522,387.8205586
1459.9,277.2483521,7.815460205,2166.823462,0.060189541,390.2947878,5.586747946,387.8505856
1460,277.2740936,7.746582031,2147.926511,0.059664625,390.2932827,5.537741063,387.870521
1460.1,277.2910919,7.597640991,2106.758166,0.05852106,390.2918065,5.430968254,387.9157579
1460.2,277.319931,7.541717529,2091.468585,0.05809635,390.290341,5.391332926,387.9316328
1460.3,277.3399048,7.516113281,2084.518142,0.057903282,390.2888804,5.373327375,387.9380496
1460.4,277.3507996,7.371658325,2044.535331,0.056792648,390.2874477,5.269665846,387.9819689
1460.5,277.362915,7.305358887,2026.235636,0.056284323,390.2860279,5.222239321,388.0012982
1460.6,277.3776093,7.268585205,2016.142787,0.056003966,390.2846152,5.196092636,388.0113247
1460.7,277.3932648,7.226654053,2004.625161,0.055684032,390.2832105,5.166253786,388.0229745
1460.8,277.4157104,7.268295288,2016.339301,0.056009425,390.2817977,5.196640044,388.0082676
1460.9,277.4160919,7.195587158,1996.171668,0.055449213,390.2803989,5.144378114,388.0297335
1461,277.4373016,7.163360596,1987.383434,0.055205095,390.2790064,5.121616704,388.038299
1461.1,277.4580688,7.217651367,2002.59561,0.055627656,390.2776031,5.161067699,388.019636
1461.2,277.4625549,7.21963501,2003.178375,0.055643844,390.2761995,5.162597175,388.0175632
1461.3,277.3873138,6.560531616,1819.808242,0.050550229,390.2749243,4.687519607,388.2241345
1461.4,277.4085846,6.588729858,1827.770224,0.050771395,390.2736436,4.708153341,388.2138265
1461.5,277.409256,6.58140564,1825.742842,0.050715079,390.2723643,4.702918761,388.2148373
1461.6,277.3552856,5.996795654,1663.242972,0.046201194,390.2711988,4.282319489,388.397684
1461.7,277.0704956,4.233581543,1173.000536,0.032583348,390.2703769,3.015805722,388.9509619
1461.8,276.484726,-0.059646606,16.49137564,0.000458094,390.2703653,0.042258286,390.2518773
1461.9,276.5015564,0.119903564,33.15352219,0.000920931,390.2703421,0.084958236,390.2331729
1462,276.3674774,-0.855484009,236.4279575,0.006567443,390.2701764,0.606217828,390.0049561
1462.1,276.0617676,-2.897064209,799.7686663,0.022215796,390.269616,2.054001675,389.3709903
1462.2,275.8287659,-4.641204834,1280.177802,0.035560494,390.268719,3.292398777,388.8282945
1462.3,275.385788,-7.659835815,2109.409922,0.05859472,390.2672409,5.438192855,387.8880315
1462.4,274.1055603,-16.53488159,4532.302983,0.125897305,390.2640651,11.7686922,385.1152622
1462.5,273.6896667,-18.63087463,5099.07787,0.141641052,390.2604921,13.26303261,384.4579153
1462.6,273.1687012,-22.20614624,6066.024126,0.16850067,390.2562416,15.82442218,383.3330569
1462.7,271.8440552,-31.26235962,8498.486613,0.236069073,390.2502866,22.33633343,380.4781407
1462.8,271.5735779,-32.96636963,8952.79495,0.248688749,390.2440133,23.56403297,379.9347489
1462.9,271.3504028,-33.94192505,9210.155035,0.25583764,390.2375597,24.26130461,379.6232389
1463,270.8325043,-37.48332214,10151.702,0.281991722,390.2304463,26.82114682,378.4961945
1463.1,270.6462402,-38.38490295,10388.72967,0.288575824,390.2231668,27.468463,378.2057142
1463.2,270.3240967,-40.43806458,10931.38328,0.303649535,390.215507,28.95360169,377.5483063
1463.3,269.994278,-42.21617126,11398.12468,0.316614574,390.2075203,30.23539371,376.9795355
1463.4,269.6151886,-44.47155762,11990.20739,0.333061317,390.1991186,31.86704366,376.257287
1463.5,269.3641815,-46.14923096,12430.94982,0.345304162,390.1904081,33.08609403,375.715242
1463.6,269.0738525,-47.96482849,12906.08119,0.358502255,390.1813647,34.4043386,375.1294666
1463.7,268.7831268,-49.57525635,13324.99241,0.370138678,390.1720278,35.57030436,374.6100196
1463.8,268.5909119,-50.52664185,13570.99681,0.376972134,390.1625184,36.25699657,374.3000824
1463.9,268.1374817,-53.30735779,14293.70067,0.397047241,390.1525027,38.27931915,373.4053006
1464,267.9536285,-54.28952026,14547.07395,0.404085387,390.1423094,38.99146505,373.0835435
1464.1,267.6947174,-55.35331726,14817.79062,0.411605295,390.1319265,39.7537256,372.7396715
1464.2,267.4660492,-56.90640259,15220.53067,0.422792519,390.1212613,40.88991207,372.2319248
1464.3,267.1640472,-58.60386658,15656.84618,0.434912394,390.1102904,42.12443604,371.6808496
1464.4,266.8862762,-60.25192261,16080.41126,0.446678091,390.0990227,43.32665519,371.143611
1464.5,266.6398163,-61.50775146,16400.41555,0.455567099,390.0875308,44.23774713,370.7335164
1464.6,266.1309509,-64.84312439,17256.76235,0.47935451,390.0754388,46.68390338,369.6512311
1464.7,266.1381378,-64.84870911,17258.71468,0.479408741,390.0633454,46.69111073,369.6359845
1464.8,265.7369385,-66.68362427,17720.30216,0.492230616,390.0509286,48.01683003,369.0435655
1464.9,265.5503387,-67.69306946,17975.91753,0.499331042,390.0383327,48.75372761,368.7085769
1465,265.3063049,-68.80552673,18254.54006,0.507070557,390.0255416,49.55843915,368.3437245
1465.1,264.9563293,-71.23469543,18874.08342,0.524280095,390.0123164,51.35162519,367.5459803
1465.2,264.9093628,-70.974823,18801.89513,0.522274865,389.9991417,51.14443912,367.6234496
1465.3,264.2848358,-74.96266174,19811.49475,0.550319299,389.9852596,54.0818231,366.324462
1465.4,264.0517273,-76.16786194,20112.25551,0.558673764,389.9711667,54.96278865,365.9249467
1465.5,263.7792816,-78.01693726,20579.25166,0.57164588,389.9567467,56.33353944,365.3108232
1465.6,263.5536346,-78.9176178,20799.02501,0.577750695,389.9421726,56.98164721,365.0127019
1465.7,263.3581238,-79.80949402,21018.4786,0.583846628,389.9274447,57.62997749,364.7143296
1465.8,263.0033264,-82.11849976,21597.4386,0.59992885,389.9123112,59.3417238,363.950307
1465.9,262.7700958,-83.20414734,21863.56177,0.60732116,389.8969912,60.13263306,363.5889642
1466,262.4765167,-84.56790161,22197.08824,0.616585784,389.8814375,61.12559925,363.1389878
1466.1,262.2438507,-85.83668518,22510.14285,0.625281746,389.8656644,62.06025717,362.7143019
1466.2,262.3825989,-84.65859985,22212.94345,0.617026207,389.8500996,61.17843461,363.0845344
1466.3,263.2415924,-78.12635803,20566.1069,0.571280747,389.8356887,56.31496623,365.197891
1466.4,264.9460602,-66.0834198,17508.54172,0.486348381,389.8234203,47.43981585,369.0685009
1466.5,269.3771973,-34.03024292,9166.97146,0.254638096,389.8169969,24.17183712,379.2418182
1466.6,275.7365875,8.705291748,2400.36744,0.066676873,389.815315,6.20085847,387.1024394
1466.7,276.217453,10.13328552,2798.990318,0.077749731,389.8133537,7.239150766,386.6462252
1466.8,276.3140564,9.904251099,2736.683797,0.076018994,389.8114361,7.076739279,386.7153626
1466.9,276.3968658,9.773529053,2701.372798,0.075038133,389.8095432,6.984736414,386.753721
1467,276.4653168,9.582702637,2649.28492,0.073591248,389.8076868,6.849038231,386.8112326
1467.1,276.5074463,9.472259521,2619.150291,0.072754175,389.8058515,6.770564157,386.8437297
1467.2,276.5592346,9.360855103,2588.830923,0.07191197,389.8040375,6.691621841,386.876453
1467.3,276.5914917,9.066070557,2507.597979,0.069655499,389.8022804,6.480130169,386.9672235
1467.4,276.6159515,8.795028687,2432.845229,0.067579034,389.8005757,6.285599521,387.0506259
1467.5,276.641037,8.777816772,2428.304334,0.067452898,389.7988742,6.273811463,387.0540817
1467.6,276.6773376,8.667251587,2398.032094,0.066612003,389.7971939,6.195075093,387.0868485
